time,accel_x,accel_y,accel_z,accel_uni,strain
27.928739999999948,1.0,0.1,0.3,,1.46
27.93855999999994,1.0,0.1,0.3,,1.46
27.948369999999954,1.0,0.1,0.3,,1.64
27.95817999999997,0.2,0.2,0.4,,1.64
27.96799999999996,0.2,0.2,0.4,,1.64
27.977809999999977,0.5,-0.2,1.3,,1.46
27.987619999999993,0.5,-0.2,1.3,,1.46
27.997439999999983,-0.3,0.0,0.3,,0.68
28.00725,-0.3,0.0,0.3,,0.68
28.0170599999999,0.0,0.4,0.7,,0.77
28.026879999999892,0.0,0.4,0.7,,0.77
28.036689999999908,0.1,-0.4,0.6,,1.91
28.046419999999898,0.1,-0.4,0.6,,1.91
28.056229999999914,-0.7,-0.4,-0.1,0.8,
28.066049999999905,-0.7,-0.4,-0.1,,0.68
28.07585999999992,1.3,0.5,-0.3,,0.54
28.085669999999936,1.3,0.5,-0.3,-2.0,
28.095489999999927,0.2,-1.5,-0.1,,0.68
28.105299999999943,0.2,-1.5,-0.1,,0.68
28.11510999999996,-0.9,-0.7,-1.0,,1.78
28.12492999999995,-0.9,-0.7,-1.0,,1.78
28.134739999999965,-0.9,-0.7,-1.0,,0.63
28.14454999999998,0.2,0.4,0.1,1.2,
28.15436999999997,0.2,0.4,0.1,,0.63
28.164179999999988,0.2,-0.6,-0.2,,1.18
28.173909999999978,0.2,-0.6,-0.2,,1.18
28.183719999999994,0.7,-0.9,-0.2,,1.27
28.193529999999896,0.7,-0.9,-0.2,,1.27
28.203349999999887,-0.2,0.6,-0.3,,1.09
28.213159999999903,-0.2,0.6,-0.3,-2.0,
28.22296999999992,-0.1,-0.4,0.2,,1.14
28.23278999999991,-0.1,-0.4,0.2,,1.14
28.242599999999925,-0.5,-0.8,-0.3,,1.27
28.25240999999994,-0.5,-0.8,-0.3,,1.27
28.26222999999993,-0.5,0.5,-0.5,,0.36
28.272039999999947,-0.5,0.5,-0.5,-2.0,
28.281769999999938,-0.2,-0.2,-0.5,,0.27
28.291579999999954,-0.2,-0.2,-0.5,,0.27
28.301399999999944,-0.4,1.1,0.2,,0.86
28.31120999999996,-0.4,1.1,0.2,,0.86
28.321019999999976,-0.4,-0.1,1.2,,0.41
28.330839999999966,-0.4,-0.1,1.2,,0.41
28.340649999999982,-0.4,-0.1,1.2,,0.36
28.350459999999998,-0.2,-1.0,0.1,,0.36
28.36027999999999,-0.2,-1.0,0.1,,0.36
28.37008999999989,0.0,0.3,0.3,,0.77
28.379899999999907,0.0,0.3,0.3,,0.77
28.389719999999897,0.9,-0.1,-0.3,,1.32
28.399439999999913,0.9,-0.1,-0.3,,1.32
28.409259999999904,0.0,-1.2,-0.2,-6.0,
28.41906999999992,0.0,-1.2,-0.2,,1.64
28.428879999999936,-1.3,0.4,0.0,,1.46
28.438699999999926,-1.3,0.4,0.0,,1.46
28.448509999999942,0.8,-1.2,0.3,,1.64
28.458319999999958,0.8,-1.2,0.3,,1.64
28.46813999999995,0.1,0.1,0.1,-0.6,
28.477949999999964,0.1,0.1,0.1,,0.68
28.48775999999998,-0.5,0.8,-0.4,,0.36
28.49757999999997,-0.5,0.8,-0.4,3.6,
28.507389999999987,-0.2,0.2,0.7,,1.27
28.517119999999977,-0.2,0.2,0.7,,1.27
28.526929999999993,-0.2,0.2,0.7,5.0,
28.536739999999895,0.4,-0.3,0.3,,0.36
28.54656,0.4,-0.3,0.3,,0.36
28.5563699999999,0.2,0.6,-0.1,3.0,
28.566179999999918,0.2,0.6,-0.1,3.0,
28.575999999999908,0.6,-0.1,0.1,,1.0
28.585809999999924,0.6,-0.1,0.1,,1.0
28.59561999999994,0.0,0.1,0.6,,1.96
28.60543999999993,0.0,0.1,0.6,,1.96
28.615249999999946,0.8,0.5,0.2,-4.0,
28.625059999999962,0.8,0.5,0.2,-4.0,
28.634789999999953,0.1,-0.5,0.0,,1.14
28.644609999999943,0.1,-0.5,0.0,,1.14
28.65441999999996,0.1,-1.0,0.7,,1.0
28.664229999999975,0.1,-1.0,0.7,,1.0
28.674049999999966,0.2,0.0,0.4,,0.82
28.68385999999998,0.2,0.0,0.4,3.6,
28.693669999999997,-0.2,-0.4,0.3,,1.46
28.703489999999988,-0.2,-0.4,0.3,,1.46
28.71329999999989,-1.2,-0.3,0.4,-2.0,
28.723109999999906,-1.2,-0.3,0.4,,0.54
28.732929999999897,-1.2,-0.3,0.4,,0.77
28.742739999999912,0.0,1.0,-0.3,,0.77
28.75254999999993,0.0,1.0,-0.3,,0.77
28.76227999999992,0.5,-0.6,-1.6,,1.96
28.772089999999935,0.5,-0.6,-1.6,0.4,
28.781909999999925,-0.7,-0.7,-0.2,,0.73
28.79171999999994,-0.7,-0.7,-0.2,,0.73
28.801529999999957,-0.4,-0.1,0.0,,0.54
28.811349999999948,-0.4,-0.1,0.0,,0.54
28.821159999999963,0.2,0.6,-0.4,,0.95
28.83096999999998,0.2,0.6,-0.4,,0.95
28.84078999999997,0.0,-0.1,-0.8,,0.68
28.850599999999986,0.0,-0.1,-0.8,,0.68
