time,accel_x,accel_y,accel_z,accel_uni,strain
47.91399000000001,-0.2,-0.5,-0.3,,1.96
47.923799999999915,0.2,-0.1,0.1,3.6,
47.93360999999993,0.2,-0.1,0.1,,0.68
47.94342999999992,0.2,-0.1,0.1,,1.64
47.95323999999994,-1.5,-0.1,-0.1,,1.64
47.96296999999993,-1.5,-0.1,-0.1,,1.64
47.97286999999994,0.0,0.0,0.5,,1.0
47.98258999999996,0.0,0.0,0.5,3.4,
47.99240999999995,1.4,0.0,1.0,-3.8,
48.002219999999966,1.4,0.0,1.0,,1.64
48.01202999999998,-0.2,-0.9,0.1,,1.09
48.02184999999997,-0.2,-0.9,0.1,,1.09
48.03165999999999,-0.3,0.0,-1.5,,1.73
48.041470000000004,-0.3,0.0,-1.5,,1.73
48.051289999999995,0.5,-0.2,0.4,-2.6,
48.06110000000001,0.5,-0.2,0.4,-2.6,
48.07090999999991,-0.2,0.0,-0.3,,1.09
48.08073000000002,-0.2,0.0,-0.3,,1.09
48.09044999999992,0.1,0.1,-0.5,-1.0,
48.10026999999991,0.1,0.1,-0.5,,2.1
48.110079999999925,0.1,0.4,-0.5,,1.27
48.11988999999994,0.1,0.4,-0.5,0.8,
48.12970999999993,-0.3,0.2,0.9,,0.86
48.13951999999995,-0.3,0.2,0.9,,0.86
48.14932999999996,-0.3,0.2,0.9,,1.96
48.159149999999954,-0.3,0.1,0.5,,1.96
48.16895999999997,-0.3,0.1,0.5,,1.96
48.178769999999986,-0.5,0.0,-0.6,,1.64
48.18858999999998,-0.5,0.0,-0.6,,1.64
48.19831999999997,-1.1,0.1,-0.4,,0.86
48.20812999999998,-1.1,0.1,-0.4,,0.86
48.21794,0.4,1.4,0.2,,0.86
48.22775999999999,0.4,1.4,0.2,,0.86
48.237570000000005,0.5,-0.1,1.2,,1.0
48.24737999999991,0.5,-0.1,1.2,,1.0
48.25720000000001,0.2,-0.1,0.1,-6.6,
48.267009999999914,0.2,-0.1,0.1,,1.46
48.27681999999993,0.2,0.0,0.1,,0.36
48.28663999999992,0.2,0.0,0.1,,0.36
48.296449999999936,0.4,0.2,-0.2,,0.68
48.30625999999995,0.4,0.2,-0.2,,0.68
48.31607999999994,0.1,0.3,0.5,,1.32
48.32588999999996,0.1,0.3,0.5,,1.32
48.33561999999995,0.1,0.3,0.5,,0.68
48.345429999999965,0.4,0.4,-1.3,-1.4,
48.35523999999998,0.4,0.4,-1.3,,0.68
48.36505999999997,-0.4,-0.3,0.1,,0.77
48.37486999999999,-0.4,-0.3,0.1,,0.77
48.38468,-0.6,0.6,-0.1,-1.8,
48.394499999999994,-0.6,0.6,-0.1,,1.0
48.40431000000001,-0.4,0.2,-0.4,-1.2,
48.41411999999991,-0.4,0.2,-0.4,-1.2,
48.423940000000016,-0.6,-1.5,0.7,,1.0
48.43374999999992,-0.6,-1.5,0.7,,1.0
48.443559999999934,0.9,-0.5,-1.0,-1.8,
48.453379999999925,0.9,-0.5,-1.0,,1.05
48.463109999999915,-0.2,-0.2,0.0,,1.64
48.47291999999993,-0.2,-0.2,0.0,-6.6,
48.48272999999995,-0.2,-0.7,-0.3,,1.09
48.49254999999994,-0.2,-0.7,-0.3,,1.09
48.50235999999995,1.5,0.2,0.3,,1.0
48.51216999999997,1.5,0.2,0.3,,1.0
48.52198999999996,-0.3,-1.3,-0.3,,1.27
48.531799999999976,-0.3,-1.3,-0.3,-4.4,
48.54160999999999,-0.3,-1.3,-0.3,,1.64
48.55142999999998,0.2,-0.8,0.7,,1.64
48.56124,0.2,-0.8,0.7,,1.64
48.57096999999999,-0.4,-0.5,0.2,,0.54
48.580780000000004,-0.4,-0.5,0.2,,0.54
48.59058999999991,-0.8,0.0,0.4,,1.64
48.60041000000001,-0.8,0.0,0.4,,1.64
48.61021999999991,-0.4,-1.4,0.1,,0.68
48.62002999999993,-0.4,-1.4,0.1,,0.68
48.62984999999992,-0.2,-0.2,-0.3,,1.14
48.639659999999935,-0.2,-0.2,-0.3,,1.14
48.64946999999995,-0.3,0.1,-0.2,,0.95
48.65928999999994,-0.3,0.1,-0.2,,0.95
48.66909999999996,-0.7,-0.5,0.3,-2.0,
48.67890999999997,-0.7,-0.5,0.3,,1.32
48.688729999999964,-0.2,0.6,-0.1,,1.96
48.69844999999998,-0.2,0.6,-0.1,-6.6,
48.70826999999997,1.4,0.2,0.2,,0.54
48.718079999999986,1.4,0.2,0.2,,0.54
48.72789,1.4,0.2,0.2,-3.2,
48.73770999999999,-0.6,1.0,0.0,-3.2,
48.74752000000001,-0.6,1.0,0.0,,1.0
48.75732999999991,-1.1,0.3,1.2,-2.0,
48.767150000000015,-1.1,0.3,1.2,,0.95
48.77695999999992,0.7,-1.4,-0.6,,1.96
48.78676999999993,0.7,-1.4,-0.6,,1.96
48.796589999999924,-0.4,-0.3,-0.6,0.2,
48.80639999999994,-0.4,-0.3,-0.6,,1.73
48.81612999999993,-0.6,0.1,-0.3,,0.73
48.825939999999946,-0.6,0.1,-0.3,-1.2,
48.83575999999994,0.6,-1.2,-0.4,,1.0
48.84556999999995,0.6,-1.2,-0.4,,1.0
48.85537999999997,0.0,0.4,-1.5,-6.4,
48.86519999999996,0.0,0.4,-1.5,,1.82
48.875009999999975,0.5,-0.1,-0.6,,1.0
48.88481999999999,0.5,-0.1,-0.6,-1.2,
48.89463999999998,0.4,-0.5,-0.3,,1.09
48.90445,0.4,-0.5,-0.3,,1.09
48.91426000000001,-0.5,0.1,0.0,-0.6,
48.924080000000004,-0.5,0.1,0.0,,0.68
48.933799999999906,-0.5,0.1,0.0,-6.6,
48.94362000000001,0.2,0.0,-0.1,-6.6,
48.95342999999991,0.2,0.0,-0.1,,2.28
48.96323999999993,0.8,-0.2,-0.5,,0.59
48.97305999999992,0.8,-0.2,-0.5,,0.59
48.982869999999934,-0.3,0.0,0.3,,1.32
48.99267999999995,-0.3,0.0,0.3,,1.32
49.00249999999994,-0.2,0.0,0.6,-2.0,
49.01230999999996,-0.2,0.0,0.6,,0.36
49.02211999999997,-0.6,0.0,0.6,,0.68
49.03193999999996,-0.6,0.0,0.6,,0.68
49.04174999999998,0.2,-0.1,-0.1,,1.64
49.051559999999995,0.2,-0.1,-0.1,,1.64
49.061289999999985,0.3,0.5,-0.6,,1.0
49.071109999999976,0.3,0.5,-0.6,,1.0
49.08091999999999,-0.2,0.2,0.2,-3.8,
49.09073000000001,-0.2,0.2,0.2,,1.64
49.10055,0.3,-0.1,0.1,2.2,
49.110360000000014,0.3,-0.1,0.1,,1.0
49.120169999999916,0.3,-0.1,0.1,,0.54
49.12998999999991,-0.2,0.0,-0.8,,0.54
49.13979999999992,-0.2,0.0,-0.8,,0.54
49.14960999999994,0.3,0.2,0.1,,1.69
49.15942999999993,0.3,0.2,0.1,0.2,
49.169239999999945,-0.6,-0.1,0.6,,1.96
49.178969999999936,-0.6,-0.1,0.6,,1.96
49.18877999999995,0.9,0.6,0.2,,1.96
49.19858999999997,0.9,0.6,0.2,,1.96
49.20840999999996,0.4,-1.5,0.2,,0.86
49.218219999999974,0.4,-1.5,0.2,,0.86
49.22802999999999,0.3,-0.7,-0.5,,1.32
49.23784999999998,0.3,-0.7,-0.5,,1.32
49.247659999999996,-0.8,-0.2,-0.5,,1.0
49.25747000000001,-0.8,-0.2,-0.5,,1.0
49.26729,0.2,-1.3,0.2,-4.0,
49.277099999999905,0.2,-1.3,0.2,,0.54
49.28690999999992,0.2,-1.3,0.2,0.4,
49.29672999999991,0.2,-1.3,0.2,0.4,
49.30644999999993,-0.2,0.2,0.5,,1.41
49.31626999999992,-0.2,0.2,0.5,,1.41
49.32607999999993,-0.2,0.2,0.5,,0.68
49.33588999999995,0.0,-0.6,0.0,,0.68
49.34570999999994,0.0,-0.6,0.0,,0.68
49.355519999999956,-1.5,-0.4,-0.7,-3.8,
49.36532999999997,-1.5,-0.4,-0.7,,1.96
49.37514999999996,0.4,-1.3,-0.5,,1.0
49.38495999999998,0.4,-1.3,-0.5,,1.0
49.394769999999994,-0.4,0.0,-0.4,,1.37
49.404589999999985,-0.4,0.0,-0.4,,1.37
49.4144,-0.6,-0.5,-0.1,-4.4,
49.424210000000016,-0.6,-0.5,-0.1,,1.09
49.43394000000001,-0.4,0.6,0.0,,1.05
49.44376,-0.4,0.6,0.0,,1.05
49.45357000000001,0.2,0.1,-0.2,,1.96
49.463379999999916,0.2,0.1,-0.2,,1.96
49.473199999999906,-0.2,0.0,-0.4,,0.36
49.48300999999992,-0.2,0.0,-0.4,,0.36
49.49281999999994,-0.3,0.2,-0.4,,1.0
49.50263999999993,-0.3,0.2,-0.4,,1.0
49.512449999999944,-0.3,0.2,-0.4,,0.54
49.52225999999996,0.2,-0.1,-0.1,,0.54
49.53207999999995,0.2,-0.1,-0.1,,0.54
49.54188999999997,-0.7,-0.7,-0.5,,1.96
49.55161999999996,-0.7,-0.7,-0.5,,1.96
49.56142999999997,0.2,-0.1,-1.3,,0.68
49.57123999999999,0.2,-0.1,-1.3,,0.68
49.58105999999998,0.4,0.3,-0.2,,1.0
49.590869999999995,0.4,0.3,-0.2,,1.0
49.60068000000001,-0.5,0.2,-0.3,,0.73
49.6105,-0.5,0.2,-0.3,,0.73
49.62031000000002,0.4,-0.4,0.4,-3.2,
49.63011999999992,0.4,-0.4,0.4,,1.05
49.63993999999991,0.7,-1.5,0.1,,0.68
49.649749999999926,0.7,-1.5,0.1,2.8,
49.65955999999994,-0.2,0.0,-1.2,,1.0
49.66937999999993,-0.2,0.0,-1.2,,1.0
49.67918999999995,0.8,0.3,0.0,,0.68
49.68891999999994,0.8,0.3,0.0,,0.68
49.698729999999955,0.8,0.3,0.0,,1.96
49.708549999999946,-0.1,-0.3,0.1,-2.4,
49.71835999999996,-0.1,-0.3,0.1,,0.54
49.72816999999998,1.1,0.6,-0.3,,0.54
49.73798999999997,1.1,0.6,-0.3,,0.54
49.747799999999984,-0.5,1.5,0.2,,1.0
49.75761,-0.5,1.5,0.2,,1.0
49.76742999999999,0.1,-0.2,-0.3,3.6,
49.777240000000006,0.1,-0.2,-0.3,,0.54
49.78704999999991,-0.2,0.3,-0.5,,0.77
49.79678000000001,-0.2,0.3,-0.5,,0.77
49.806589999999915,-0.7,0.5,0.4,,1.37
49.816409999999905,-0.7,0.5,0.4,,1.37
49.82621999999992,0.1,0.0,0.2,,1.78
49.83602999999994,0.1,0.0,0.2,,1.78
49.84584999999993,-0.3,0.3,0.2,,0.36
49.85565999999994,-0.3,0.3,0.2,,0.36
49.86546999999996,-0.5,0.5,-0.2,,1.96
49.87528999999995,-0.5,0.5,-0.2,,1.96
49.885099999999966,0.2,0.0,0.0,,1.32
49.89490999999998,0.2,0.0,0.0,3.0,
49.90472999999997,0.2,0.0,0.0,,1.14
49.91453999999999,0.1,0.7,-1.3,,1.14
49.92426999999998,0.1,0.7,-1.3,-4.8,
49.934079999999994,0.0,0.2,0.1,,0.68
49.94389000000001,0.0,0.2,0.1,,0.68
49.95371,0.1,-0.7,0.1,,0.82
49.96352000000002,0.1,-0.7,0.1,,0.82
49.97332999999992,1.2,0.3,-0.3,,1.73
49.98314999999991,1.2,0.3,-0.3,,1.73
49.992959999999925,-0.1,0.2,0.8,,1.27
50.00276999999994,-0.1,0.2,0.8,,1.27
50.01258999999993,-0.3,-0.4,0.1,,0.73
50.02231999999992,-0.3,-0.4,0.1,,0.73
50.032209999999964,-0.2,0.0,-0.4,3.6,
50.041939999999954,-0.2,0.0,-0.4,,0.36
50.051759999999945,-0.2,1.5,-0.3,,0.54
50.06156999999996,-0.2,1.5,-0.3,-2.0,
50.07137999999998,1.3,-0.5,1.4,,0.54
50.08119999999997,1.3,-0.5,1.4,,0.54
50.09100999999998,1.3,-0.5,1.4,-4.8,
50.10082,-0.6,-0.5,-0.2,,0.95
50.11063999999999,-0.6,-0.5,-0.2,,0.95
50.120450000000005,0.2,-0.3,0.0,-2.0,
50.13025999999991,0.2,-0.3,0.0,,0.36
50.14008000000001,0.1,-0.7,0.0,,0.54
50.149889999999914,0.1,-0.7,0.0,,0.54
50.159619999999904,-0.3,0.8,0.0,,1.64
50.16942999999992,-0.3,0.8,0.0,,1.64
50.179239999999936,0.3,-0.2,0.0,-6.6,
